ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7893621	7.62e-01	6.79e-01	0.414275	-7.3578238	0.0300803		
8138308	7.62e-01	6.79e-01	0.414076	-7.357906	0.022444		
7930682	7.63e-01	6.80e-01	-0.413782	-7.3580282	-0.0611365	FAM160B1	family with sequence similarity 160 member B1
7892997	7.63e-01	6.80e-01	-0.41365	-7.3580829	-0.0517265		
8037001	7.63e-01	6.80e-01	0.413648	-7.3580837	0.0443073		
8056794	7.63e-01	6.80e-01	0.413541	-7.3581279	0.0239152		
7962085	7.63e-01	6.80e-01	0.413297	-7.358229	0.0425169	IPO8	importin 8
8132990	7.63e-01	6.80e-01	-0.413213	-7.3582636	-0.0129912		
8031684	7.63e-01	6.80e-01	-0.413121	-7.3583019	-0.0189727		
8051666	7.63e-01	6.80e-01	-0.412961	-7.3583679	-0.0242524		
7896480	7.63e-01	6.80e-01	-0.412958	-7.3583691	-0.0743639		
7964685	7.63e-01	6.80e-01	-0.412945	-7.3583745	-0.0142372		
7969574	7.63e-01	6.80e-01	0.412851	-7.3584135	0.0772753	MIR622///KRT18	microRNA 622///keratin 18
8053360	7.63e-01	6.80e-01	-0.41266	-7.3584923	-0.0250553		
7921259	7.63e-01	6.80e-01	-0.412599	-7.3585177	-0.0240517	FCRL4	Fc receptor like 4
8119390	7.63e-01	6.80e-01	0.412504	-7.3585568	0.0266939	LRFN2	leucine rich repeat and fibronectin type III domain containing 2
8157485	7.64e-01	6.81e-01	-0.412212	-7.3586773	-0.0231494		
8108078	7.64e-01	6.81e-01	0.412199	-7.3586828	0.022134		
8008540	7.64e-01	6.81e-01	-0.411921	-7.3587977	-0.0339356	LOC440446	uncharacterized LOC440446
8120983	7.64e-01	6.81e-01	-0.411891	-7.3588101	-0.0237051	HTR1E	5-hydroxytryptamine receptor 1E
7961252	7.64e-01	6.81e-01	0.41153	-7.3589587	0.032371	PRH1-PRR4///PRR4	PRH1-PRR4 readthrough///proline rich 4 (lacrimal)
8165575	7.64e-01	6.81e-01	-0.411443	-7.3589946	-0.0557769	PNPLA7	patatin like phospholipase domain containing 7
7942816	7.64e-01	6.81e-01	0.411281	-7.3590614	0.0252478		
8045169	7.64e-01	6.81e-01	-0.411166	-7.3591089	-0.0144599		
7994985	7.64e-01	6.82e-01	0.411119	-7.359128	0.0231305	SETD1A	SET domain containing 1A
7928671	7.64e-01	6.82e-01	-0.410979	-7.3591856	-0.0812895	TMEM254	transmembrane protein 254
7924495	7.65e-01	6.82e-01	0.410789	-7.3592638	0.0165374		
7995868	7.65e-01	6.82e-01	0.410752	-7.3592793	0.0340455	SLC12A3	solute carrier family 12 member 3
8010614	7.65e-01	6.82e-01	-0.410416	-7.3594174	-0.0372062	FSCN2	fascin actin-bundling protein 2, retinal
8109236	7.65e-01	6.82e-01	-0.410307	-7.3594621	-0.0247054	SLC6A7	solute carrier family 6 member 7
8156196	7.65e-01	6.82e-01	0.409826	-7.3596598	0.0304561	C9orf170	chromosome 9 open reading frame 170
8069574	7.65e-01	6.83e-01	-0.409683	-7.3597184	-0.0585148	C21orf91	chromosome 21 open reading frame 91
8136187	7.65e-01	6.83e-01	0.409614	-7.3597468	0.0273901	CPA2	carboxypeptidase A2
7981240	7.65e-01	6.83e-01	-0.409423	-7.3598247	-0.0273729		
8044212	7.66e-01	6.83e-01	0.409279	-7.359884	0.0263893	SULT1C2	sulfotransferase family 1C member 2
8013356	7.66e-01	6.83e-01	-0.409188	-7.3599215	-0.0208688		
8100655	7.66e-01	6.83e-01	0.409181	-7.3599241	0.0190769	GNRHR	gonadotropin releasing hormone receptor
8152314	7.66e-01	6.83e-01	0.409179	-7.3599248	0.0265212	RSPO2	R-spondin 2
7910539	7.66e-01	6.83e-01	-0.408744	-7.3601029	-0.0443632	SPRTN	SprT-like N-terminal domain
7892543	7.66e-01	6.83e-01	0.408715	-7.3601151	0.0508256		
8134098	7.66e-01	6.83e-01	0.408709	-7.3601176	0.1525552	CDK14	cyclin dependent kinase 14
7940108	7.66e-01	6.83e-01	-0.408668	-7.3601344	-0.0257008	OR6Q1	olfactory receptor family 6 subfamily Q member 1 (gene/pseudogene)
8058591	7.66e-01	6.84e-01	0.408254	-7.3603036	0.0246214	ACADL	acyl-CoA dehydrogenase, long chain
7895881	7.66e-01	6.84e-01	-0.408181	-7.3603336	-0.0326062		
8115873	7.66e-01	6.84e-01	-0.408163	-7.3603408	-0.1144734		
7952398	7.66e-01	6.84e-01	0.408127	-7.3603554	0.0283989	OR8B3///OR8B2	olfactory receptor family 8 subfamily B member 3///olfactory receptor family 8 subfamily B member 2
8020058	7.66e-01	6.84e-01	-0.407958	-7.3604246	-0.0753827	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2
8064928	7.66e-01	6.84e-01	0.40793	-7.360436	0.0209339	HAO1	hydroxyacid oxidase 1
8025783	7.66e-01	6.84e-01	-0.407886	-7.3604538	-0.0293527	C19orf52	chromosome 19 open reading frame 52
8045229	7.66e-01	6.84e-01	-0.407665	-7.3605442	-0.0504008	ARHGEF4	Rho guanine nucleotide exchange factor 4
8035249	7.66e-01	6.84e-01	0.407639	-7.360555	0.0432021	NR2F6	nuclear receptor subfamily 2 group F member 6
8171248	7.67e-01	6.84e-01	-0.407504	-7.36061	-0.0229782	ANOS1	anosmin 1
7923972	7.67e-01	6.84e-01	-0.407503	-7.3606103	-0.0299098		
7895512	7.67e-01	6.84e-01	0.407433	-7.3606389	0.0544183		
7940226	7.67e-01	6.84e-01	-0.40738	-7.3606607	-0.0474521	MS4A2	membrane spanning 4-domains A2
8051987	7.67e-01	6.84e-01	-0.407363	-7.3606676	-0.0305965		
8094460	7.67e-01	6.84e-01	-0.407321	-7.3606845	-0.049907	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
7939007	7.67e-01	6.84e-01	-0.407303	-7.3606918	-0.0241413	LUZP2	leucine zipper protein 2
8056045	7.67e-01	6.85e-01	-0.406975	-7.3608257	-0.0666979		
7914324	7.67e-01	6.85e-01	0.406936	-7.3608415	0.0533324	SNORD103B///SNORD103A	small nucleolar RNA, C/D box 103B///small nucleolar RNA, C/D box 103A
7986532	7.67e-01	6.85e-01	0.406703	-7.3609364	0.0176633	OR4F15	olfactory receptor family 4 subfamily F member 15
7939422	7.67e-01	6.85e-01	-0.406664	-7.3609524	-0.0227549		
8086368	7.67e-01	6.85e-01	-0.406662	-7.3609534	-0.0371395		
7987248	7.67e-01	6.85e-01	-0.406615	-7.3609724	-0.1250415	GOLGA8DP///GOLGA8CP///GOLGA8B///GOLGA8A	golgin A8 family member D, pseudogene///golgin A8 family member C, pseudogene///golgin A8 family member B///golgin A8 family member A
7951271	7.67e-01	6.85e-01	-0.406155	-7.3611595	-0.0270308	MMP1	matrix metallopeptidase 1
7893077	7.67e-01	6.85e-01	0.40612	-7.361174	0.022561		
7894875	7.67e-01	6.85e-01	-0.40589	-7.3612675	-0.043042		
7966779	7.68e-01	6.85e-01	-0.405802	-7.3613033	-0.0270981	NOS1	nitric oxide synthase 1
8007043	7.68e-01	6.85e-01	-0.405736	-7.3613297	-0.0449788	RAPGEFL1///RAPGEFL1	Rap guanine nucleotide exchange factor like 1///Rap guanine nucleotide exchange factor like 1
8168781	7.68e-01	6.86e-01	-0.405622	-7.3613764	-0.0212507	ARL13A	ADP ribosylation factor like GTPase 13A
8003263	7.68e-01	6.86e-01	-0.405573	-7.3613963	-0.0548224	ZCCHC14	zinc finger CCHC-type containing 14
7896676	7.68e-01	6.86e-01	-0.405526	-7.3614154	-0.032747		
7951337	7.68e-01	6.86e-01	0.405525	-7.3614158	0.0169025		
7944164	7.68e-01	6.86e-01	-0.405462	-7.3614413	-0.0319787	TMPRSS4	transmembrane protease, serine 4
7894507	7.68e-01	6.86e-01	-0.405386	-7.3614722	-0.0602294		
8156538	7.68e-01	6.86e-01	0.405307	-7.3615044	0.0409951	MFSD14B	major facilitator superfamily domain containing 14B
8113122	7.68e-01	6.86e-01	0.405297	-7.3615082	0.0463907		
8025368	7.68e-01	6.86e-01	0.40493	-7.3616569	0.0375388	SNAPC2	small nuclear RNA activating complex polypeptide 2
7974029	7.68e-01	6.86e-01	0.404877	-7.3616786	0.0150378	TTC6	tetratricopeptide repeat domain 6
7948048	7.68e-01	6.86e-01	-0.404613	-7.3617855	-0.0247779		
8136215	7.68e-01	6.87e-01	0.404275	-7.3619227	0.0400382		
7954063	7.69e-01	6.87e-01	0.404171	-7.3619647	0.0653992	RPL13AP20	ribosomal protein L13a pseudogene 20
7912207	7.69e-01	6.87e-01	-0.403835	-7.3621006	-0.0415776		
8112666	7.69e-01	6.87e-01	0.403587	-7.3622009	0.0534218		
7894069	7.69e-01	6.87e-01	0.403371	-7.3622883	0.0589289		
8161240	7.69e-01	6.87e-01	-0.403326	-7.3623062	-0.0236295		
8091402	7.69e-01	6.87e-01	0.40327	-7.3623289	0.0251053	TM4SF18	transmembrane 4 L six family member 18
7895296	7.69e-01	6.87e-01	-0.403148	-7.3623784	-0.0609725		
8045368	7.69e-01	6.87e-01	0.403101	-7.362397	0.0193822	ACMSD	aminocarboxymuconate semialdehyde decarboxylase
7950030	7.69e-01	6.87e-01	-0.403071	-7.3624093	-0.0237788		
8172345	7.69e-01	6.87e-01	0.402991	-7.3624418	0.0316822	ELK1	ELK1, ETS transcription factor
8078284	7.69e-01	6.88e-01	-0.40281	-7.3625146	-0.0232772		
7906501	7.69e-01	6.88e-01	-0.402738	-7.3625436	-0.0313315	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2
8065185	7.69e-01	6.88e-01	-0.402725	-7.3625489	-0.0272673	OVOL2	ovo like zinc finger 2
8020630	7.69e-01	6.88e-01	-0.402525	-7.3626295	-0.0930125	TTC39C	tetratricopeptide repeat domain 39C
7932725	7.69e-01	6.88e-01	-0.402519	-7.3626321	-0.0128855		
8142897	7.69e-01	6.88e-01	0.402483	-7.3626467	0.0126524		
8051696	7.69e-01	6.88e-01	0.402479	-7.362648	0.0222961	CDKL4	cyclin dependent kinase like 4
8173120	7.70e-01	6.88e-01	0.402324	-7.3627105	0.0253697	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1
7971077	7.70e-01	6.88e-01	0.402307	-7.3627173	0.0326408	POSTN	periostin
7970806	7.70e-01	6.88e-01	-0.402185	-7.3627664	-0.0218232	MTUS2-AS1	MTUS2 antisense RNA 1
7953229	7.70e-01	6.88e-01	-0.40207	-7.3628128	-0.0557498	DYRK4	dual specificity tyrosine phosphorylation regulated kinase 4
7895561	7.70e-01	6.88e-01	0.401824	-7.3629121	0.0824309		
7895511	7.70e-01	6.88e-01	-0.401628	-7.3629908	-0.0634999		
7893699	7.70e-01	6.89e-01	0.401486	-7.3630478	0.0657539		
8166950	7.70e-01	6.89e-01	-0.401332	-7.36311	-0.0242229	DUSP21	dual specificity phosphatase 21
8072610	7.70e-01	6.89e-01	0.401181	-7.3631704	0.0503795	FBXO7	F-box protein 7
8172504	7.70e-01	6.89e-01	-0.401009	-7.3632396	-0.0330666	GRIPAP1	GRIP1 associated protein 1
7939922	7.71e-01	6.89e-01	-0.400649	-7.3633842	-0.0289652		
8113023	7.71e-01	6.89e-01	-0.400431	-7.3634715	-0.0466054	TMEM161B	transmembrane protein 161B
8070701	7.71e-01	6.89e-01	-0.400248	-7.3635448	-0.0386854	CSTB	cystatin B
8107632	7.71e-01	6.90e-01	-0.400129	-7.3635926	-0.060223	SNX24	sorting nexin 24
7945260	7.71e-01	6.90e-01	0.400019	-7.3636369	0.0149499		
7902308	7.71e-01	6.90e-01	0.400007	-7.3636415	0.063498	FPGT-TNNI3K///FPGT	FPGT-TNNI3K readthrough///fucose-1-phosphate guanylyltransferase
8131612	7.71e-01	6.90e-01	-0.400006	-7.3636421	-0.0244234		
8023843	7.71e-01	6.90e-01	0.399937	-7.3636697	0.0304341	FBXO15	F-box protein 15
7938213	7.71e-01	6.90e-01	-0.399918	-7.363677	-0.025264	SYT9	synaptotagmin 9
8007848	7.71e-01	6.90e-01	0.399805	-7.3637222	0.0633103	LOC644172///MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1
8138977	7.71e-01	6.90e-01	0.399555	-7.3638224	0.069968	DPY19L1	dpy-19 like 1
8007701	7.71e-01	6.90e-01	0.399519	-7.363837	0.0318042	HIGD1B	HIG1 hypoxia inducible domain family member 1B
8063668	7.71e-01	6.90e-01	0.39934	-7.3639086	0.0299215	GNAS	GNAS complex locus
8136291	7.71e-01	6.90e-01	-0.399244	-7.363947	-0.015286		
8059578	7.72e-01	6.90e-01	0.398912	-7.3640796	0.0753152		
7899016	7.72e-01	6.91e-01	0.39884	-7.3641082	0.038818	SDHD	succinate dehydrogenase complex subunit D
8109161	7.72e-01	6.91e-01	0.39867	-7.3641762	0.0291706	ARHGEF37	Rho guanine nucleotide exchange factor 37
8012464	7.72e-01	6.91e-01	0.398602	-7.3642035	0.0604203	LOC100128288	uncharacterized LOC100128288
8151310	7.72e-01	6.91e-01	-0.398587	-7.3642094	-0.0242028	EYA1	EYA transcriptional coactivator and phosphatase 1
7972229	7.72e-01	6.91e-01	-0.398582	-7.3642113	-0.0218949		
8076612	7.72e-01	6.91e-01	0.398461	-7.3642596	0.0208714	EFCAB6	EF-hand calcium binding domain 6
7894844	7.72e-01	6.91e-01	-0.398405	-7.3642822	-0.066307		
8047782	7.72e-01	6.91e-01	-0.39837	-7.3642959	-0.0175181		
8107125	7.72e-01	6.91e-01	0.39834	-7.3643078	0.0384282		
7940622	7.72e-01	6.91e-01	0.398284	-7.3643304	0.0287887	SCGB1D1	secretoglobin family 1D member 1
8141762	7.72e-01	6.91e-01	0.397952	-7.3644628	0.0386012	POLR2J	RNA polymerase II subunit J
7919856	7.72e-01	6.91e-01	0.397764	-7.3645375	0.0311096	CERS2	ceramide synthase 2
7920175	7.72e-01	6.91e-01	0.397745	-7.3645453	0.021619	FLG2	filaggrin family member 2
7897179	7.73e-01	6.91e-01	0.397515	-7.3646369	0.0329712	TP73	tumor protein p73
7896280	7.73e-01	6.92e-01	-0.397477	-7.3646519	-0.0410886		
8171313	7.73e-01	6.92e-01	0.397414	-7.3646771	0.0598682	ARHGAP6	Rho GTPase activating protein 6
8055600	7.73e-01	6.92e-01	0.397393	-7.3646853	0.0143508		
7902984	7.73e-01	6.92e-01	-0.397337	-7.3647076	-0.0149237	C1orf146	chromosome 1 open reading frame 146
7895581	7.73e-01	6.92e-01	-0.397174	-7.3647723	-0.0585875		
8102039	7.73e-01	6.92e-01	-0.397157	-7.3647791	-0.041158	SLC9B1	solute carrier family 9 member B1
7961295	7.73e-01	6.92e-01	0.397104	-7.3648003	0.0803618	TAS2R43	taste 2 receptor member 43
8015349	7.73e-01	6.92e-01	-0.39705	-7.3648217	-0.042452	KRT19	keratin 19
8107408	7.73e-01	6.92e-01	0.396982	-7.3648488	0.0529457	KCNN2	potassium calcium-activated channel subfamily N member 2
8137381	7.73e-01	6.92e-01	-0.396891	-7.364885	-0.0380428	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
7995030	7.73e-01	6.92e-01	-0.396763	-7.3649359	-0.027301		
8058496	7.73e-01	6.92e-01	0.396728	-7.3649496	0.0461091		
8045857	7.73e-01	6.93e-01	0.396074	-7.3652094	0.0327511	CCDC148-AS1	CCDC148 antisense RNA 1
7896021	7.73e-01	6.93e-01	-0.396047	-7.3652202	-0.0920496		
8167150	7.73e-01	6.93e-01	0.396041	-7.3652224	0.0302137		
8133027	7.74e-01	6.93e-01	0.395751	-7.3653375	0.0341339	LOC100132217///LOC729737///LOC729218///LINC01000///LOC401357///LINC01061///LINC01002///LINC00999///LINC00265///LOC100132062///LINC01347///LINC01000	uncharacterized LOC100132217///uncharacterized LOC729737///uncharacterized LOC729218///long intergenic non-protein coding RNA 1000///uncharacterized LOC401357///long intergenic non-protein coding RNA 1061///long intergenic non-protein coding RNA 1002///long intergenic non-protein coding RNA 999///long intergenic non-protein coding RNA 265///uncharacterized LOC100132062///long intergenic non-protein coding RNA 1347///long intergenic non-protein coding RNA 1000
8012830	7.74e-01	6.93e-01	0.395479	-7.3654453	0.0622001	TMEM220	transmembrane protein 220
8010113	7.74e-01	6.93e-01	-0.395417	-7.3654697	-0.02988	MGAT5B	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B
8036702	7.74e-01	6.93e-01	-0.395219	-7.3655481	-0.0398377	IFNL3	interferon lambda 3
8088739	7.74e-01	6.93e-01	-0.39521	-7.365552	-0.0209761	LMOD3	leiomodin 3
7963770	7.74e-01	6.93e-01	0.395177	-7.365565	0.0672017	GPR84	G protein-coupled receptor 84
7976812	7.74e-01	6.93e-01	0.395149	-7.365576	0.0546933	SNORD113-4	small nucleolar RNA, C/D box 113-4
8139699	7.74e-01	6.93e-01	0.395108	-7.3655921	0.0404449	LINC01446	long intergenic non-protein coding RNA 1446
8073743	7.74e-01	6.93e-01	-0.395065	-7.3656091	-0.0331551	UPK3A	uroplakin 3A
7900181	7.74e-01	6.93e-01	-0.395019	-7.3656273	-0.0208165		
8168731	7.74e-01	6.93e-01	-0.39487	-7.3656862	-0.0437564		
8021043	7.74e-01	6.93e-01	-0.394868	-7.3656872	-0.0235421		
8112306	7.74e-01	6.93e-01	-0.394857	-7.3656913	-0.0172389	LOC57399	uncharacterized gastric protein ZA52P
7943526	7.74e-01	6.94e-01	-0.394732	-7.3657407	-0.0311658		
7990643	7.74e-01	6.94e-01	-0.394719	-7.3657462	-0.026816	LINGO1	leucine rich repeat and Ig domain containing 1
8122969	7.74e-01	6.94e-01	-0.394681	-7.365761	-0.0191969		
7896130	7.74e-01	6.94e-01	0.394506	-7.3658301	0.0548466		
7936516	7.74e-01	6.94e-01	-0.394443	-7.3658549	-0.0245766	HSPA12A	heat shock protein family A (Hsp70) member 12A
8158431	7.74e-01	6.94e-01	0.394439	-7.3658566	0.0591754	PHYHD1	phytanoyl-CoA dioxygenase domain containing 1
7895922	7.74e-01	6.94e-01	0.394022	-7.3660214	0.0248854		
7986346	7.75e-01	6.94e-01	0.393685	-7.3661543	0.0478443		
7987634	7.75e-01	6.94e-01	-0.393649	-7.3661686	-0.0258954		
7990545	7.75e-01	6.94e-01	0.39363	-7.3661759	0.0458435	CSPG4	chondroitin sulfate proteoglycan 4
7917015	7.75e-01	6.94e-01	0.393587	-7.3661928	0.0233885		
7993157	7.75e-01	6.94e-01	-0.393446	-7.3662485	-0.032576		
8077804	7.75e-01	6.94e-01	-0.393446	-7.3662486	-0.0354643	TATDN2	TatD DNase domain containing 2
8175706	7.75e-01	6.95e-01	-0.393403	-7.3662654	-0.0706844	MIR105-2///MIR105-1	microRNA 105-2///microRNA 105-1
7948141	7.75e-01	6.95e-01	0.393281	-7.3663135	0.020985		
7946011	7.75e-01	6.95e-01	0.393179	-7.3663536	0.0249997	OR51G2	olfactory receptor family 51 subfamily G member 2
8035859	7.75e-01	6.95e-01	-0.39314	-7.3663691	-0.0354392		
8065334	7.75e-01	6.95e-01	-0.393063	-7.3663993	-0.0283623	NKX2-2	NK2 homeobox 2
8162388	7.75e-01	6.95e-01	0.393037	-7.3664095	0.0153929	OMD	osteomodulin
7951447	7.75e-01	6.95e-01	0.392759	-7.366519	0.042964	CWF19L2	CWF19-like 2, cell cycle control (S. pombe)
7929858	7.75e-01	6.95e-01	0.392717	-7.3665356	0.0316337	SLF2	SMC5-SMC6 complex localization factor 2
8145669	7.75e-01	6.95e-01	0.39259	-7.3665853	0.061587	RBPMS	RNA binding protein with multiple splicing
8103877	7.75e-01	6.95e-01	0.39259	-7.3665854	0.0257844	CLDN22	claudin 22
7942812	7.75e-01	6.95e-01	-0.392511	-7.3666163	-0.051416		
7949603	7.75e-01	6.95e-01	-0.392484	-7.3666273	-0.0353202	BRMS1	breast cancer metastasis suppressor 1
7913146	7.75e-01	6.95e-01	-0.39247	-7.3666327	-0.0375464	AKR7A3	aldo-keto reductase family 7 member A3
8129608	7.75e-01	6.95e-01	-0.392168	-7.3667513	-0.0205004	TAAR3	trace amine associated receptor 3 (gene/pseudogene)
7907849	7.75e-01	6.95e-01	0.392068	-7.3667905	0.0214351	LHX4	LIM homeobox 4
7996219	7.76e-01	6.96e-01	0.391994	-7.3668194	0.0384106	NDRG4	NDRG family member 4
7978056	7.76e-01	6.96e-01	0.391954	-7.3668351	0.0220509	ZFHX2	zinc finger homeobox 2
7900639	7.76e-01	6.96e-01	0.39176	-7.3669115	0.0228349	CFAP57	cilia and flagella associated protein 57
8126798	7.76e-01	6.96e-01	-0.391738	-7.3669201	-0.0213518	ADGRF5	adhesion G protein-coupled receptor F5
8105878	7.76e-01	6.96e-01	0.391676	-7.3669445	0.0490736	RAD17	RAD17 checkpoint clamp loader component
8059549	7.76e-01	6.96e-01	0.391642	-7.3669577	0.0272214		
8169061	7.76e-01	6.96e-01	0.391457	-7.3670303	0.0195529	PLP1	proteolipid protein 1
8040090	7.76e-01	6.96e-01	0.391327	-7.3670812	0.0828336	RNF144A	ring finger protein 144A
8119827	7.76e-01	6.96e-01	-0.391297	-7.3670931	-0.0148664		
8096765	7.76e-01	6.96e-01	0.391015	-7.3672034	0.0505384	RPL34	ribosomal protein L34
8004057	7.76e-01	6.96e-01	0.390966	-7.3672227	0.0456283	KIF1C	kinesin family member 1C
7893175	7.76e-01	6.96e-01	-0.390882	-7.3672557	-0.0720884		
7976842	7.76e-01	6.97e-01	-0.390626	-7.3673558	-0.0237557	MIR382	microRNA 382
8102610	7.77e-01	6.97e-01	-0.390076	-7.3675706	-0.019344	QRFPR	pyroglutamylated RFamide peptide receptor
8164967	7.77e-01	6.97e-01	-0.390016	-7.3675943	-0.0740579	VAV2	vav guanine nucleotide exchange factor 2
8164535	7.77e-01	6.97e-01	-0.389824	-7.3676692	-0.0478411	CRAT	carnitine O-acetyltransferase
7894427	7.77e-01	6.97e-01	-0.389669	-7.3677295	-0.0641115		
8000001	7.78e-01	6.98e-01	-0.388912	-7.3680248	-0.0338134		
7947652	7.78e-01	6.98e-01	-0.388887	-7.3680346	-0.0285481	AMBRA1	autophagy and beclin 1 regulator 1
8085529	7.78e-01	6.98e-01	0.388546	-7.3681674	0.0197845		
7987279	7.78e-01	6.98e-01	0.388449	-7.368205	0.076767	GOLGA8DP///GOLGA8CP///GOLGA8B///GOLGA8A	golgin A8 family member D, pseudogene///golgin A8 family member C, pseudogene///golgin A8 family member B///golgin A8 family member A
7895598	7.78e-01	6.98e-01	-0.388399	-7.3682245	-0.0265624		
7982076	7.78e-01	6.98e-01	0.388318	-7.3682561	0.0151219	SNORD115-35	small nucleolar RNA, C/D box 115-35
7965964	7.78e-01	6.98e-01	0.388289	-7.3682675	0.049603	SLC41A2	solute carrier family 41 member 2
7897509	7.78e-01	6.98e-01	-0.388272	-7.368274	-0.0456357	NMNAT1	nicotinamide nucleotide adenylyltransferase 1
7911486	7.78e-01	6.98e-01	0.388266	-7.3682764	0.0230461	CPSF3L	cleavage and polyadenylation specific factor 3-like
8070795	7.78e-01	6.98e-01	-0.388055	-7.3683583	-0.0333073	KRTAP12-1	keratin associated protein 12-1
8160521	7.78e-01	6.99e-01	0.387799	-7.3684577	0.094021	MOB3B	MOB kinase activator 3B
8155550	7.78e-01	6.99e-01	-0.387791	-7.368461	-0.0568603	LOC102724238///LOC554249///GLIDR	uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
8149627	7.78e-01	6.99e-01	0.387586	-7.3685404	0.0233654		
7957273	7.78e-01	6.99e-01	-0.387533	-7.3685611	-0.0191751		
7901497	7.79e-01	6.99e-01	0.387315	-7.3686458	0.0583865	ZYG11A	zyg-11 family member A, cell cycle regulator
8073332	7.79e-01	6.99e-01	0.387301	-7.368651	0.0529814		
8134376	7.79e-01	6.99e-01	-0.387118	-7.3687222	-0.0231357	ASB4	ankyrin repeat and SOCS box containing 4
7902435	7.79e-01	6.99e-01	0.386927	-7.3687961	0.042183		
8117529	7.79e-01	7.00e-01	-0.386517	-7.368955	-0.0223348		
7957819	7.79e-01	7.00e-01	-0.38603	-7.3691434	-0.0227493	SLC17A8	solute carrier family 17 member 8
8050238	7.80e-01	7.00e-01	-0.385759	-7.369248	-0.0264019		
8036835	7.80e-01	7.00e-01	-0.385634	-7.3692963	-0.0296031	CNTD2	cyclin N-terminal domain containing 2
8012520	7.80e-01	7.00e-01	0.385467	-7.3693609	0.0235535	CCDC42	coiled-coil domain containing 42
8073546	7.80e-01	7.00e-01	0.385429	-7.3693755	0.0297672	LINC00634	long intergenic non-protein coding RNA 634
7896557	7.80e-01	7.00e-01	0.385399	-7.3693871	0.035758		
7920165	7.80e-01	7.01e-01	-0.385091	-7.369506	-0.0304898	FLG	filaggrin
8055194	7.80e-01	7.01e-01	0.385049	-7.3695223	0.0319006	TUBA3E	tubulin alpha 3e
7965769	7.80e-01	7.01e-01	-0.385027	-7.3695305	-0.0152717	SLC5A8	solute carrier family 5 member 8
8054866	7.80e-01	7.01e-01	0.384944	-7.3695626	0.0237254	LINC01101	long intergenic non-protein coding RNA 1101
7934533	7.80e-01	7.01e-01	-0.384842	-7.3696022	-0.0293297	DUSP13	dual specificity phosphatase 13
7947740	7.80e-01	7.01e-01	0.384654	-7.3696746	0.0455101		
8173621	7.80e-01	7.01e-01	-0.384502	-7.369733	-0.0492219	KIAA2022	KIAA2022
8168107	7.80e-01	7.01e-01	-0.384484	-7.3697399	-0.0229916	AWAT1	acyl-CoA wax alcohol acyltransferase 1
8108166	7.80e-01	7.01e-01	0.384339	-7.3697959	0.034025	TXNDC15	thioredoxin domain containing 15
8105348	7.80e-01	7.01e-01	0.384295	-7.3698128	0.0198268	GPX8	glutathione peroxidase 8 (putative)
8171892	7.81e-01	7.01e-01	-0.384197	-7.3698504	-0.0247141	NR0B1	nuclear receptor subfamily 0 group B member 1
7968851	7.81e-01	7.01e-01	-0.384176	-7.3698586	-0.0263599	TNFSF11	tumor necrosis factor superfamily member 11
8167642	7.81e-01	7.01e-01	-0.38416	-7.3698645	-0.0267557	BMP15	bone morphogenetic protein 15
7893731	7.81e-01	7.01e-01	0.384111	-7.3698835	0.0571463		
7895450	7.81e-01	7.01e-01	0.384064	-7.3699014	0.0478868		
7928661	7.81e-01	7.01e-01	0.38406	-7.3699031	0.035194	BMS1P21	BMS1, ribosome biogenesis factor pseudogene 21
8027685	7.81e-01	7.02e-01	0.383811	-7.3699987	0.0446306	ZNF181	zinc finger protein 181
7963052	7.81e-01	7.02e-01	0.383771	-7.3700144	0.0602039		
8083233	7.81e-01	7.02e-01	0.383705	-7.3700396	0.0198698	ZIC1	Zic family member 1
8170117	7.81e-01	7.02e-01	0.383668	-7.3700538	0.0337298		
